id_transaksi,tanggal_pencairan,provinsi,jenis_pinjaman,status_peminjam,jumlah_pinjaman,total_pengembalian,durasi_hari,porsi_pengembalian_lender,sektor_usaha,pendidikan,jenis_jaminan,status_gagal_bayar
5385,2023-07-14,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,5919000.0,5919000.0,7.0,1775000.0,Kuliner,SMA,Sertifikat,0
5386,2023-11-12,Jawa Timur,Modal_Usaha,Peminjam_Berulang,70000.0,71000.0,7.0,15000.0,Manufaktur,D3,Tanpa_Jaminan,0
5387,2023-11-09,Jawa Timur,Modal_Usaha,Peminjam_Berulang,43000.0,44000.0,7.0,13000.0,Digital,SMA,SK_Pegawai,0
5388,2023-10-05,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,246000.0,247000.0,7.0,74000.0,Kuliner,S1,SK_Pegawai,0
5389,2023-09-21,Jawa Timur,Modal_Usaha,Peminjam_Berulang,79000.0,79000.0,7.0,23000.0,Perdagangan,D3,SK_Pegawai,0
5390,2023-11-01,Jawa Barat,Modal_Usaha,Peminjam_Berulang,867000.0,878000.0,7.0,263000.0,Digital,SMA,Tanpa_Jaminan,0
5391,2023-07-19,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,119000.0,121000.0,7.0,36000.0,Pertanian,S1,Tanpa_Jaminan,0
5392,2023-09-24,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,710000.0,732000.0,7.0,0.0,Pertanian,SMA,SK_Pegawai,0
5393,2023-07-14,Jawa Timur,Modal_Usaha,Peminjam_Berulang,339000.0,339000.0,7.0,101000.0,Perdagangan,SMA,SK_Pegawai,0
5394,2023-09-15,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,61000.0,61000.0,7.0,18000.0,Kuliner,S1,SK_Pegawai,0
5395,2023-09-16,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,348000.0,354000.0,7.0,106000.0,Pertanian,SMA,Sertifikat,0
5396,2023-07-28,DKI Jakarta,Multiguna,Peminjam_Berulang,35839000.0,39423000.0,90.0,6387000.0,Pertanian,D3,BPKB,0
5397,2025-08-12,Jawa Barat,Mikro_UKM,Peminjam_Berulang,638000.0,660000.0,7.0,132000.0,Digital,SMA,SK_Pegawai,0
5398,2023-08-30,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,1304000.0,1314000.0,7.0,394000.0,Pertanian,D3,Sertifikat,0
5399,2023-07-29,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,409000.0,,7.0,127000.0,Manufaktur,SMA,Tanpa_Jaminan,0
5400,2023-11-02,Jawa Timur,Modal_Usaha,Peminjam_Berulang,515000.0,523000.0,7.0,156000.0,Perdagangan,SMA,Tanpa_Jaminan,0
5401,2023-08-23,Jawa Barat,Modal_Usaha,Peminjam_Berulang,2437000.0,2452000.0,7.0,735000.0,Kuliner,S1,Tanpa_Jaminan,0
5402,2023-09-08,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,2831000.0,,,725000.0,Manufaktur,S1,SK_Pegawai,0
5403,2023-10-10,Jawa Barat,Modal_Usaha,Peminjam_Berulang,67000.0,67000.0,7.0,0.0,Manufaktur,S1,SK_Pegawai,0
5404,2023-10-25,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,424000.0,433000.0,7.0,91000.0,Kuliner,SMA,Sertifikat,0
5405,2023-09-05,Jawa Barat,Modal_Usaha,Peminjam_Berulang,518000.0,519000.0,7.0,156000.0,Manufaktur,S1,SK_Pegawai,0
5406,2023-09-08,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,370000.0,373000.0,7.0,112000.0,Kuliner,S1,Sertifikat,0
5407,2025-11-01,Jawa Timur,Mikro_UKM,Peminjam_Berulang,861000.0,891000.0,7.0,,Digital,D3,Sertifikat,0
5408,2023-10-26,Jawa Timur,Modal_Usaha,Peminjam_Berulang,196000.0,233000.0,7.0,69000.0,Digital,D3,BPKB,0
5409,2025-08-24,Jawa Timur,Mikro_UKM,Peminjam_Berulang,1017000.0,1065000.0,7.0,213000.0,Pertanian,D3,SK_Pegawai,0
5410,2025-11-02,Jawa Tengah,Mikro_UKM,Peminjam_Berulang,120000.0,124000.0,7.0,24000.0,Perdagangan,D3,BPKB,0
5411,2023-07-16,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,371000.0,376000.0,7.0,113000.0,Jasa,SMA,SK_Pegawai,0
5412,2023-08-15,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,811000.0,834000.0,-1.0,,Digital,S2,Tanpa_Jaminan,0
5413,2023-09-05,Jawa Timur,Modal_Usaha,Peminjam_Baru,72000.0,,7.0,22000.0,Pertanian,D3,BPKB,0
5414,2023-11-21,Jawa Barat,Modal_Usaha,Peminjam_Berulang,412000.0,415000.0,7.0,25000.0,Kuliner,D3,Sertifikat,0
5415,2023-11-28,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,855000.0,,7.0,263000.0,Kuliner,D3,SK_Pegawai,0
5416,2023-10-22,Jawa Barat,Modal_Usaha,Peminjam_Berulang,2236000.0,2296000.0,7.0,158000.0,Jasa,S1,SK_Pegawai,0
5417,2023-08-10,Jawa Barat,Modal_Usaha,Peminjam_Berulang,1488000.0,1488000.0,7.0,446000.0,Digital,SMA,Sertifikat,0
5418,2023-08-01,Jawa Timur,Modal_Usaha,Peminjam_Berulang,4375000.0,4508000.0,,1352000.0,Kuliner,SMA,Tanpa_Jaminan,0
5419,2023-10-17,Jawa Barat,Modal_Usaha,Peminjam_Berulang,352000.0,352000.0,7.0,105000.0,Kuliner,S1,BPKB,0
5420,2023-08-13,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,851000.0,856000.0,7.0,16000.0,Digital,S1,SK_Pegawai,0
5421,2023-08-04,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,458000.0,458000.0,7.0,137000.0,Perdagangan,S1,Tanpa_Jaminan,0
5422,2023-08-23,Jawa Timur,Modal_Usaha,Peminjam_Berulang,256000.0,256000.0,7.0,76000.0,Perdagangan,SMA,SK_Pegawai,0
5423,2023-07-23,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,904000.0,929000.0,7.0,278000.0,Kuliner,S1,BPKB,0
5424,2023-11-07,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,174000.0,180000.0,7.0,54000.0,Jasa,SMA,Sertifikat,0
5425,2023-09-29,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,484000.0,487000.0,7.0,0.0,Kuliner,SMA,BPKB,0
5426,2023-10-06,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,221000.0,221000.0,7.0,66000.0,Manufaktur,SMA,BPKB,0
5427,2023-08-03,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,412000.0,422000.0,7.0,126000.0,Jasa,S1,SK_Pegawai,0
5428,2023-09-03,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,171000.0,,7.0,57000.0,Manufaktur,SMA,Tanpa_Jaminan,0
5429,2023-09-03,Jawa Barat,Modal_Usaha,Peminjam_Berulang,832000.0,847000.0,7.0,254000.0,Perdagangan,D3,BPKB,0
5430,2023-09-29,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,178000.0,182000.0,7.0,36000.0,Kuliner,S1,Tanpa_Jaminan,0
5431,2023-08-01,Jawa Barat,Modal_Usaha,Peminjam_Berulang,1944000.0,1944000.0,7.0,583000.0,Perdagangan,SMA,Tanpa_Jaminan,0
5432,2023-10-08,Jawa Timur,Modal_Usaha,Peminjam_Berulang,727000.0,727000.0,7.0,218000.0,Digital,S1,Tanpa_Jaminan,0
5433,2023-07-14,Jawa Timur,Modal_Usaha,Peminjam_Berulang,2006000.0,2018000.0,7.0,605000.0,Pertanian,SMA,SK_Pegawai,0
5434,2023-11-16,Jawa Barat,Modal_Usaha,Peminjam_Berulang,79000.0,79000.0,7.0,23000.0,Kuliner,S1,BPKB,0
5435,2023-07-15,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,59000.0,,,,Pertanian,S1,BPKB,0
5436,2023-08-10,Jawa Timur,Modal_Usaha,Peminjam_Berulang,11807000.0,11948000.0,7.0,3586000.0,Kuliner,SMA,Tanpa_Jaminan,0
5437,2023-11-04,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,706000.0,706000.0,7.0,0.0,Manufaktur,S1,SK_Pegawai,0
5438,2023-07-13,Jawa Barat,Modal_Usaha,Peminjam_Berulang,370000.0,370000.0,7.0,111000.0,Jasa,SMA,Tanpa_Jaminan,0
5439,2023-11-18,Jawa Barat,Modal_Usaha,Peminjam_Berulang,902000.0,929000.0,7.0,265000.0,Manufaktur,S1,Tanpa_Jaminan,0
5440,2023-08-20,Jawa Timur,Modal_Usaha,Peminjam_Berulang,122000.0,127000.0,7.0,0.0,Perdagangan,S1,SK_Pegawai,0
5441,2023-08-17,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,41000.0,43000.0,7.0,12000.0,Pertanian,S1,SK_Pegawai,0
5442,2025-07-31,Jawa Timur,Mikro_UKM,Peminjam_Berulang,556000.0,576000.0,7.0,115000.0,Jasa,SMA,Tanpa_Jaminan,0
5443,2023-10-19,Jawa Timur,Modal_Usaha,Peminjam_Berulang,663000.0,663000.0,7.0,,Kuliner,SMA,BPKB,0
5444,2023-09-29,Jawa Timur,Modal_Usaha,Peminjam_Berulang,154000.0,155000.0,7.0,46000.0,Pertanian,D3,Sertifikat,0
5445,2023-07-30,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,602000.0,605000.0,7.0,181000.0,Perdagangan,SMA,BPKB,0
5446,2023-09-29,Jawa Barat,Modal_Usaha,Peminjam_Berulang,759000.0,759000.0,7.0,,Jasa,S1,Tanpa_Jaminan,0
5447,2023-11-29,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,1004000.0,1004000.0,7.0,301000.0,Jasa,S1,BPKB,0
5448,2023-08-12,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,1123000.0,1151000.0,7.0,345000.0,Digital,D3,BPKB,0
5449,2023-10-11,Jawa Timur,Modal_Usaha,Peminjam_Berulang,198000.0,204000.0,7.0,16000.0,Jasa,D3,Tanpa_Jaminan,0
5450,2024-05-01,DKI Jakarta,,Peminjam_Berulang,22708000.0,23049000.0,45.0,65000.0,Jasa,SMA,SK_Pegawai,0
5451,2023-08-25,Jawa Timur,Modal_Usaha,Peminjam_Berulang,767000.0,777000.0,7.0,86000.0,Kuliner,S1,Tanpa_Jaminan,0
5452,2023-08-29,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,137000.0,137000.0,7.0,41000.0,Jasa,D3,Sertifikat,0
5453,2023-10-08,Jawa Timur,Modal_Usaha,Peminjam_Berulang,229000.0,230000.0,7.0,3000.0,Jasa,SMA,Tanpa_Jaminan,0
5454,2025-09-23,Jawa Tengah,Mikro_UKM,Peminjam_Berulang,597000.0,618000.0,7.0,123000.0,Jasa,S1,BPKB,0
5455,2023-09-21,Jawa Timur,Modal_Usaha,Peminjam_Berulang,172000.0,,7.0,53000.0,Perdagangan,D3,Tanpa_Jaminan,0
5456,2023-09-09,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,3497000.0,3497000.0,7.0,232000.0,Pertanian,S1,Tanpa_Jaminan,0
5457,2023-07-14,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,913000.0,913000.0,7.0,274000.0,Kuliner,S2,Tanpa_Jaminan,0
5458,2023-08-18,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,609000.0,,7.0,183000.0,Digital,S1,Sertifikat,0
5459,2023-07-30,Jawa Barat,Modal_Usaha,Peminjam_Berulang,625000.0,636000.0,7.0,190000.0,Kuliner,SMA,Tanpa_Jaminan,0
5460,2023-10-03,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,5105000.0,5167000.0,7.0,55000.0,Kuliner,SMA,SK_Pegawai,0
5461,2023-10-21,Jawa Timur,Modal_Usaha,Peminjam_Berulang,878000.0,888000.0,7.0,266000.0,Jasa,S2,BPKB,0
5462,2023-07-26,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,235000.0,235000.0,7.0,70000.0,Pertanian,S1,Tanpa_Jaminan,0
5463,2023-10-31,Jawa Barat,Modal_Usaha,Peminjam_Berulang,115000.0,115000.0,7.0,34000.0,Digital,SMA,BPKB,0
5464,2023-10-08,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,952000.0,959000.0,7.0,166000.0,Manufaktur,D3,SK_Pegawai,0
5465,2023-08-20,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,4230000.0,4230000.0,7.0,0.0,Pertanian,SMA,Sertifikat,0
5466,2023-10-12,Jawa Barat,Modal_Usaha,Peminjam_Berulang,99000.0,102000.0,7.0,0.0,Manufaktur,S2,Sertifikat,0
5467,2023-07-14,Jawa Timur,Modal_Usaha,Peminjam_Berulang,31000.0,31000.0,7.0,9000.0,Pertanian,S2,BPKB,0
5468,2023-08-24,Jawa Barat,Modal_Usaha,Peminjam_Berulang,551000.0,566000.0,7.0,,Manufaktur,S2,BPKB,0
5469,2023-08-15,Jawa Timur,Modal_Usaha,Peminjam_Berulang,349000.0,349000.0,7.0,104000.0,Pertanian,S1,SK_Pegawai,0
5470,2023-09-28,Jawa Barat,Modal_Usaha,Peminjam_Berulang,410000.0,410000.0,7.0,123000.0,Pertanian,SMA,SK_Pegawai,0
5471,2023-07-28,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,470000.0,477000.0,7.0,143000.0,Kuliner,SMA,Tanpa_Jaminan,0
5472,2025-09-01,Jawa Timur,Mikro_UKM,Peminjam_Berulang,541000.0,591000.0,7.0,118000.0,Digital,SMA,BPKB,1
5473,2023-08-05,Jawa Timur,Modal_Usaha,Peminjam_Berulang,621000.0,621000.0,7.0,188000.0,Jasa,S1,Tanpa_Jaminan,0
5474,2023-11-11,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,2196000.0,2196000.0,7.0,658000.0,Perdagangan,S1,Sertifikat,0
5475,2023-07-23,Jawa Timur,Modal_Usaha,Peminjam_Berulang,665000.0,665000.0,7.0,199000.0,Jasa,S1,BPKB,0
5476,2023-07-30,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,826000.0,842000.0,,252000.0,Manufaktur,S1,Sertifikat,0
5477,2023-09-09,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,808000.0,853000.0,7.0,258000.0,Pertanian,S1,BPKB,0
5478,2023-08-01,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,361000.0,,7.0,112000.0,Digital,D3,Sertifikat,0
5479,2023-08-30,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,277000.0,277000.0,7.0,83000.0,Perdagangan,S1,BPKB,0
5480,2023-09-14,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,56000.0,56000.0,7.0,17000.0,Kuliner,D3,SK_Pegawai,0
5481,2023-09-29,Jawa Barat,Modal_Usaha,Peminjam_Berulang,965000.0,998000.0,7.0,299000.0,Digital,SMA,Tanpa_Jaminan,0
5482,2023-07-23,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,197000.0,204000.0,7.0,61000.0,Perdagangan,D3,BPKB,0
5483,2023-08-18,Jawa Timur,Modal_Usaha,Peminjam_Berulang,1645000.0,1647000.0,7.0,494000.0,Perdagangan,D3,BPKB,0
5484,2023-09-21,Jawa Barat,Modal_Usaha,Peminjam_Berulang,70000.0,70000.0,7.0,21000.0,Jasa,S1,SK_Pegawai,0
5485,2023-10-13,Jawa Barat,Investasi,Peminjam_Berulang,10025000.0,10539000.0,14.0,1686000.0,Digital,S1,BPKB,0
5486,2023-10-03,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,6518000.0,6716000.0,7.0,149000.0,Kuliner,SMA,BPKB,0
5487,2023-08-04,Jawa Timur,Modal_Usaha,Peminjam_Berulang,4580000.0,5102000.0,7.0,1530000.0,Manufaktur,D3,Sertifikat,0
5488,2023-09-21,Jawa Barat,Modal_Usaha,Peminjam_Berulang,164000.0,164000.0,,49000.0,Digital,SMA,SK_Pegawai,0
5489,2023-10-17,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,753000.0,753000.0,7.0,0.0,Pertanian,S1,Tanpa_Jaminan,0
5490,2023-08-12,Jawa Timur,Modal_Usaha,Peminjam_Berulang,772000.0,772000.0,7.0,231000.0,Perdagangan,D3,BPKB,0
5491,2023-11-18,Jawa Timur,Investasi,Peminjam_Berulang,784000.0,835000.0,14.0,111000.0,Digital,SMA,SK_Pegawai,0
5492,2023-08-10,Jawa Timur,Modal_Usaha,Peminjam_Berulang,334000.0,339000.0,7.0,101000.0,Kuliner,SMA,Tanpa_Jaminan,0
5493,2023-08-22,Jawa Barat,Modal_Usaha,Peminjam_Berulang,1990000.0,1990000.0,7.0,597000.0,Pertanian,S1,Sertifikat,0
5494,2023-08-24,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,970000.0,999000.0,7.0,299000.0,Jasa,S1,BPKB,0
5495,2023-08-08,Jawa Barat,Modal_Usaha,Peminjam_Berulang,189000.0,190000.0,7.0,57000.0,Pertanian,D3,Tanpa_Jaminan,0
5496,2023-10-12,Jawa Timur,Modal_Usaha,Peminjam_Berulang,200000.0,204000.0,7.0,,Manufaktur,S1,Tanpa_Jaminan,0
5497,2024-09-19,Jawa Timur,Multiguna,Peminjam_Berulang,1779000.0,1859000.0,14.0,441000.0,Perdagangan,D3,BPKB,0
5498,2023-09-21,Jawa Timur,Modal_Usaha,Peminjam_Berulang,705000.0,,7.0,0.0,Jasa,D3,Sertifikat,0
5499,2023-07-23,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,109000.0,109000.0,7.0,32000.0,Pertanian,SMA,BPKB,0
5500,2023-09-02,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,73000.0,75000.0,7.0,0.0,Digital,D3,Tanpa_Jaminan,0
5501,2023-08-31,Jawa Barat,Modal_Usaha,Peminjam_Berulang,415000.0,415000.0,7.0,124000.0,Manufaktur,SMA,Sertifikat,0
5502,2025-08-14,DKI Jakarta,Mikro_UKM,Peminjam_Berulang,1083000.0,1121000.0,7.0,224000.0,Kuliner,SMA,SK_Pegawai,0
5503,2023-07-26,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,734000.0,734000.0,7.0,220000.0,Perdagangan,D3,SK_Pegawai,0
5504,2023-09-22,Jawa Timur,Modal_Usaha,Peminjam_Berulang,250000.0,252000.0,7.0,0.0,Manufaktur,S2,SK_Pegawai,0
5505,2023-07-29,Jawa Timur,Modal_Usaha,Peminjam_Berulang,579000.0,583000.0,7.0,175000.0,Jasa,S1,SK_Pegawai,0
5506,2025-09-17,Jawa Timur,Mikro_UKM,Peminjam_Berulang,1991000.0,2061000.0,7.0,412000.0,Jasa,D3,Tanpa_Jaminan,0
5507,2023-08-19,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,393000.0,395000.0,7.0,0.0,Digital,S1,Tanpa_Jaminan,0
5508,2023-11-21,Jawa Barat,Modal_Usaha,Peminjam_Berulang,740000.0,740000.0,7.0,,Manufaktur,SMA,SK_Pegawai,0
5509,2023-08-30,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,599000.0,621000.0,7.0,11000.0,Kuliner,D3,Sertifikat,0
5510,2025-11-04,Jawa Timur,Mikro_UKM,Peminjam_Berulang,615000.0,637000.0,7.0,127000.0,Perdagangan,S1,SK_Pegawai,0
5511,2023-11-21,Jawa Timur,Modal_Usaha,Peminjam_Berulang,1381000.0,1381000.0,7.0,414000.0,Perdagangan,S1,SK_Pegawai,0
5512,2023-10-21,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,167000.0,167000.0,7.0,50000.0,Manufaktur,S1,SK_Pegawai,0
5513,2023-07-29,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,1490000.0,1508000.0,7.0,452000.0,Perdagangan,SMA,BPKB,0
5514,2023-07-18,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,1284000.0,1314000.0,,394000.0,Jasa,S1,SK_Pegawai,0
5515,2023-08-04,Jawa Timur,Modal_Usaha,Peminjam_Berulang,568000.0,582000.0,7.0,174000.0,Manufaktur,D3,Sertifikat,0
5516,2023-07-13,Jawa Barat,Modal_Usaha,Peminjam_Berulang,2253000.0,2253000.0,7.0,1126000.0,Manufaktur,S1,BPKB,0
5517,2023-11-12,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,131000.0,,7.0,1000.0,Jasa,SMA,BPKB,0
5518,2023-11-19,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,265000.0,266000.0,7.0,79000.0,Kuliner,SMA,BPKB,0
5519,2023-10-17,Jawa Barat,Modal_Usaha,Peminjam_Berulang,624000.0,665000.0,7.0,199000.0,Jasa,SMA,SK_Pegawai,0
5520,2023-08-23,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,57000.0,57000.0,7.0,17000.0,Kuliner,SMA,BPKB,0
5521,2023-09-13,Jawa Timur,Modal_Usaha,Peminjam_Berulang,63000.0,63000.0,7.0,0.0,Pertanian,SMA,SK_Pegawai,0
5522,2023-10-21,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,300000.0,300000.0,7.0,91000.0,Manufaktur,SMA,BPKB,0
5523,2023-08-01,Jawa Barat,Modal_Usaha,Peminjam_Berulang,307000.0,311000.0,7.0,93000.0,Kuliner,SMA,BPKB,0
5524,2023-11-02,Jawa Timur,Modal_Usaha,Peminjam_Berulang,441000.0,,7.0,136000.0,Pertanian,S1,Tanpa_Jaminan,0
5525,2023-10-15,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,1941000.0,1941000.0,7.0,0.0,Pertanian,D3,Sertifikat,0
5526,2025-02-02,Jawa Timur,Multiguna,Peminjam_Berulang,100814000.0,112770000.0,90.0,28192000.0,Pertanian,D3,SK_Pegawai,1
5527,2023-10-07,Jawa Timur,Modal_Usaha,Peminjam_Berulang,1316000.0,1320000.0,7.0,0.0,Pertanian,S1,Tanpa_Jaminan,0
5528,2023-08-13,Jawa Timur,Modal_Usaha,Peminjam_Berulang,1443000.0,1462000.0,7.0,438000.0,Digital,SMA,SK_Pegawai,0
5529,2023-11-15,Jawa Timur,Modal_Usaha,Peminjam_Berulang,1500000.0,1518000.0,7.0,455000.0,Pertanian,S1,BPKB,0
5530,2023-10-06,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,696000.0,696000.0,7.0,208000.0,Jasa,D3,Tanpa_Jaminan,0
5531,2023-10-11,Jawa Barat,Modal_Usaha,Peminjam_Berulang,3794000.0,3901000.0,7.0,0.0,Manufaktur,SMA,BPKB,0
5532,2024-06-03,Jawa Tengah,Multiguna,Peminjam_Berulang,18584000.0,,90.0,4318000.0,Jasa,SMA,BPKB,1
5533,2023-08-16,Jawa Barat,Modal_Usaha,Peminjam_Berulang,1144000.0,,7.0,347000.0,Kuliner,SMA,Sertifikat,0
5534,2023-10-14,Jawa Barat,Modal_Usaha,Peminjam_Berulang,4684000.0,6266000.0,7.0,,Jasa,SMA,SK_Pegawai,1
5535,2023-11-03,Jawa Timur,Modal_Usaha,Peminjam_Berulang,52000.0,52000.0,7.0,,Perdagangan,SMA,SK_Pegawai,0
5536,2023-07-27,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,271000.0,279000.0,7.0,83000.0,Digital,S2,BPKB,0
5537,2023-11-16,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,1024000.0,1056000.0,7.0,264000.0,Kuliner,SMA,BPKB,0
5538,2023-07-13,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,7066000.0,7066000.0,7.0,3533000.0,Jasa,S1,Sertifikat,0
5539,2023-07-25,Jawa Timur,Modal_Usaha,Peminjam_Berulang,103000.0,103000.0,7.0,30000.0,Pertanian,S2,Tanpa_Jaminan,0
5540,2023-07-26,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,342000.0,346000.0,7.0,104000.0,Digital,S1,Tanpa_Jaminan,0
5541,2023-07-27,Jawa Barat,Modal_Usaha,Peminjam_Berulang,755000.0,755000.0,7.0,226000.0,Jasa,SMA,Tanpa_Jaminan,0
5542,2023-08-20,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,218000.0,222000.0,7.0,38000.0,Perdagangan,S1,Tanpa_Jaminan,0
5543,2023-10-05,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,180000.0,187000.0,7.0,0.0,Pertanian,S2,Sertifikat,0
5544,2023-10-29,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,229000.0,229000.0,7.0,68000.0,Digital,SMA,Sertifikat,0
5545,2023-07-18,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,164000.0,,7.0,51000.0,Kuliner,SMA,SK_Pegawai,0
5546,2023-10-15,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,207000.0,,7.0,62000.0,Pertanian,S1,BPKB,0
5547,2023-07-27,Jawa Timur,Modal_Usaha,Peminjam_Berulang,659000.0,659000.0,7.0,197000.0,Manufaktur,D3,Tanpa_Jaminan,0
5548,2023-09-26,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,5809000.0,5809000.0,7.0,,Perdagangan,SMA,Tanpa_Jaminan,0
5549,2023-10-20,Jawa Timur,Modal_Usaha,Peminjam_Berulang,752000.0,766000.0,7.0,229000.0,Kuliner,SMA,SK_Pegawai,0
5550,2023-09-12,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,624000.0,624000.0,7.0,187000.0,Digital,S1,Tanpa_Jaminan,0
5551,2023-09-21,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,2738000.0,2821000.0,7.0,846000.0,Perdagangan,S2,SK_Pegawai,0
5552,2023-09-10,Jawa Timur,Modal_Usaha,Peminjam_Berulang,794000.0,804000.0,7.0,0.0,Digital,D3,SK_Pegawai,0
5553,2023-09-07,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,446000.0,446000.0,7.0,134000.0,Perdagangan,SMA,Sertifikat,0
5554,2023-07-25,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,65000.0,68000.0,7.0,20000.0,Digital,D3,Sertifikat,0
5555,2023-11-26,Jawa Barat,Modal_Usaha,Peminjam_Berulang,606000.0,609000.0,7.0,,Manufaktur,S1,BPKB,0
5556,2023-08-26,Jawa Timur,Modal_Usaha,Peminjam_Berulang,1910000.0,1956000.0,7.0,,Jasa,S1,BPKB,0
5557,2023-09-17,Jawa Barat,Modal_Usaha,Peminjam_Berulang,1682000.0,1728000.0,7.0,489000.0,Pertanian,SMA,Sertifikat,0
5558,2023-10-06,Jawa Timur,Modal_Usaha,Peminjam_Berulang,260000.0,260000.0,7.0,78000.0,Jasa,D3,SK_Pegawai,0
5559,2023-11-12,Jawa Barat,Modal_Usaha,Peminjam_Berulang,497000.0,501000.0,7.0,0.0,Kuliner,D3,Sertifikat,0
5560,2023-07-27,Jawa Timur,Modal_Usaha,Peminjam_Berulang,518000.0,537000.0,7.0,161000.0,Digital,S1,SK_Pegawai,0
5561,2023-08-12,Jawa Barat,Modal_Usaha,Peminjam_Berulang,1217000.0,1246000.0,7.0,43000.0,Jasa,SMA,Tanpa_Jaminan,0
5562,2023-08-24,Jawa Timur,Modal_Usaha,Peminjam_Berulang,1524000.0,1524000.0,7.0,376000.0,Kuliner,SMA,Tanpa_Jaminan,0
5563,2023-10-24,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,4360000.0,4360000.0,7.0,111000.0,Jasa,D3,Tanpa_Jaminan,0
5564,2023-08-01,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,350000.0,350000.0,7.0,105000.0,Manufaktur,S1,SK_Pegawai,0
5565,2023-07-26,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,387000.0,387000.0,7.0,116000.0,Pertanian,S1,Sertifikat,0
